file_name	title	author	datetime
trumps-use-of-tear-gas-to-break-up-a-protest-undermined-three-core-values-of-american-democracy.html	Trump’s Use Of Tear Gas To Break Up A Protest Undermined Three Core Values Of American Democracy	Julia Azari	Jun. 2, 2020
w-the-protests-against-police-brutality-could-shape-electoral-politics.html	How The Protests Against Police Brutality Could Shape Electoral Politics	Galen Druke	Jun. 2, 2020
have-americans-views-on-race-relations-and-police-brutality-changed-since-ferguson.html	Have Americans’ Views On Race Relations And Police Brutality Changed Since Ferguson?		Jun. 2, 2020
nine-states-and-dc-have-elections-today-here-are-the-races-to-watch.html	Nine States (And D.C.) Have Elections Today. Here Are The Races To Watch.	Geoffrey Skelley	Jun. 2, 2020
how-lots-of-white-democrats-ended-up-protesting-the-death-of-george-floyd.html	How Lots Of White Democrats Ended Up At The Protests	Perry Bacon Jr.	Jun. 2, 2020
de-escalation-keeps-protesters-and-police-safer-heres-why-departments-respond-with-force-anyway.html	De-escalation Keeps Protesters And Police Safer. Departments Respond With Force Anyway.	Maggie Koerth	Jun. 1, 2020
mlb-owners-say-they-could-lose-4-billion-even-if-games-are-played-does-that-math-add-up.html	MLB Owners Say They Could Lose $4 Billion Even If Games Are Played. Does That Math Add Up?	Neil Paine	Jun. 1, 2020
police-are-killing-fewer-people-in-big-cities-but-more-in-suburban-and-rural-america.html	Police Are Killing Fewer People In Big Cities, But More In Suburban And Rural America	Samuel Sinyangwe	Jun. 1, 2020
musicians-are-suffering-without-concerts-to-play.html	Musicians Are Suffering Without Concerts To Play	Chris Herring	Jun. 1, 2020
how-accurate-have-senate-polls-been-and-what-could-that-mean-for-november.html	How Accurate Have Senate Polls Been, And What Could That Mean For November?	Nathaniel Rakich	Jun. 1, 2020
after-minneapolis-can-trumps-law-and-order-strategy-work.html	Trump Has Returned To His 2016 Law-And-Order Rhetoric, But It Might Not Sit So Well In 2020	Clare Malone	May 29, 2020
are-jobs-returning-in-reopened-states.html	Are Jobs Returning In Reopened States?	Neil Paine	May 29, 2020
is-one-coronavirus-strain-worse-than-another.html	Is One Coronavirus Strain Worse Than Another?	Anna Rothschild	May 29, 2020
can-you-join-the-worlds-biggest-zoom-call.html	Can You Join the World’s Biggest Zoom Call?	Zach Wissner-Gross	May 29, 2020
jerry-sloan-never-won-a-ring-but-he-got-the-best-out-of-his-jazz-teams.html	Jerry Sloan Was The Best NBA Coach To Never Win A Ring	Mike Prada	May 29, 2020
states-are-reopening-but-many-americans-say-they-arent-rushing-back-to-normal-life.html	States Are Reopening, But Many Americans Say They Aren’t Rushing Back To Normal Life	Nathaniel Rakich	May 29, 2020
are-states-with-lower-income-tax-rates-better-at-winning-championships.html	Are States With Lower Income Tax Rates Better At Winning Championships?	Ty Schalter	May 28, 2020
why-trumps-fight-with-obama-might-backfire.html	Why Trump’s Fight With Obama Might Backfire	Likhitha Butchireddygari	May 28, 2020
is-trump-losing-among-voters-who-dont-like-him-or-biden.html	The Voters Who Don’t Like Trump Or Biden	Geoffrey Skelley	May 28, 2020
covid-19-is-a-respiratory-disease-so-why-is-it-affecting-patients-hearts-and-brains.html	COVID-19 Is A Respiratory Disease. So Why Is It Affecting Patients’ Hearts And Brains?	Kaleigh Rogers	May 28, 2020
most-americans-havent-stopped-trusting-scientists.html	Most Americans Haven’t Stopped Trusting Scientists	Maggie Koerth	May 27, 2020
its-time-to-give-basketballs-other-goat-her-due.html	It’s Time To Give Basketball’s Other GOAT Her Due	Neil Paine	May 27, 2020
es-trump-really-have-unique-appeal-among-working-class-whites.html	Does Trump Really Have Unique Appeal Among Working-Class Whites?	Galen Druke	May 27, 2020
how-much-trump-could-help-or-harm-down-ballot-republicans-in-november.html	How Much Trump Could Help (Or Harm) Down-Ballot Republicans In November	Geoffrey Skelley	May 27, 2020
3-states-have-made-it-easier-to-vote-by-mail-in-november-trump-isnt-happy.html	3 States Have Made It Easier To Vote By Mail In November. Trump Isn’t Happy.	Nathaniel Rakich	May 27, 2020
are-arizona-georgia-and-texas-really-in-play.html	Are Arizona, Georgia And Texas Really In Play?	Sarah Frostenson	May 27, 2020
definitely-our-last-michael-jordan-lebron-james-goat-take-definitely.html	Definitely Our Last Michael Jordan/LeBron James GOAT Take. Definitely.		May 26, 2020
dont-expect-a-quick-recovery-our-survey-of-economists-says-it-will-likely-take-years.html	Don’t Expect A Quick Recovery. Our Survey Of Economists Says It Will Likely Take Years.	Amelia Thomson-DeVeaux	May 26, 2020
how-stats-are-helping-paralympic-teams-find-an-edge.html	How Stats Are Helping Paralympic Teams Find An Edge	John Loeppky	May 26, 2020
how-accurate-have-state-polls-been.html	How Accurate Are State Polls? And What Could That Mean For November?	Nathaniel Rakich	May 26, 2020
-you-buy-that-biden-should-pick-a-running-mate-from-a-swing-state.html	Do You Buy That … Biden Should Pick A Running Mate From A Swing State?	Nate Silver	May 25, 2020
catcher-is-baseballs-most-endangered-position.html	Catcher Is Baseball’s Most Endangered Position	Travis Sawchik	May 22, 2020
why-the-covid-19-death-count-is-almost-certainly-too-low.html	Why The COVID-19 Death Count Is Almost Certainly Too Low	Anna Rothschild	May 22, 2020
eres-been-a-world-of-differences-in-responding-to-covid-19.html	There’s Been A World Of Differences In Responding To COVID-19	Galen Druke	
somethings-fishy-in-the-state-of-the-riddler.html	Can You Find The Fish In State Names?	Zach Wissner-Gross	May 22, 2020
americas-unemployment-numbers-are-stabilizing-but-thats-not-a-good-thing.html	America’s Unemployment Numbers Are Stabilizing. That’s Not A Good Thing.	Neil Paine	May 22, 2020
democrats-and-republicans-are-increasingly-split-on-the-coronavirus-crisis.html	The Gap Between Democrats And Republicans Is Growing On The Coronavirus Crisis	Geoffrey Skelley	May 22, 2020
we-might-never-know-who-2021s-best-college-football-recruits-are.html	We Might Never Know Who 2021’s Best College Football Recruits Are	Jake Lourim	May 21, 2020
how-bad-is-the-covid-19-misinformation-epidemic.html	How Bad Is The COVID-19 Misinformation Epidemic?	Kaleigh Rogers	May 21, 2020
nfidence-interval-if-trump-loses-in-2020-hell-be-the-nominee-again-in-2024.html	Confidence Interval: If Trump Loses In 2020, He’ll Be The Nominee Again In 2024	Nathaniel Rakich	May 21, 2020
the-pandemic-has-pushed-biden-to-the-left-how-far-will-he-go.html	The Pandemic Has Pushed Biden To The Left. How Far Will He Go?	Perry Bacon Jr.	May 21, 2020
what-special-elections-can-tell-us-about-november.html	What Special Elections Can Tell Us About November	Nathaniel Rakich	May 20, 2020
congress-could-extend-the-recession-if-it-doesnt-bail-out-the-states.html	What Would Happen If Congress Lets The States Go Broke?	Amelia Thomson-DeVeaux	May 20, 2020
andruw-jones-had-a-damn-good-glove.html	Andruw Jones Had A Damn Good Glove	Neil Paine	May 20, 2020
will-2020-be-another-blue-wave-election-year.html	Will 2020 Be Another Blue Wave Election Year?		May 20, 2020
coronavirus-deaths.html	The Uncounted Dead	Maggie Koerth	May 20, 2020
why-is-president-trump-taking-hydroxychloroquine.html	Why Is President Trump Taking Hydroxychloroquine?		May 19, 2020
has-crickets-greatest-captain-played-his-final-match.html	Has Cricket’s Greatest Captain Played His Final Match?	Santul Nerkar	May 19, 2020
es-trump-really-want-a-fight-with-obama.html	Does Trump Really Want A Fight With Obama?	Galen Druke	May 19, 2020
weve-updated-our-pollster-ratings-ahead-of-the-2020-general-election.html	We’ve Updated Our Pollster Ratings Ahead Of The 2020 General Election	Nathaniel Rakich	May 19, 2020
why-democrats-cant-rely-on-voter-anger-this-november.html	Why Anger At Trump May Not Help Democrats Win	Matt Grossmann	May 19, 2020
are-these-scandals-going-to-hurt-republican-chances-of-holding-on-to-the-senate.html	Are These Scandals Going To Hurt Republican Chances Of Holding On To The Senate?	Geoffrey Skelley	May 18, 2020
this-first-time-homebuyer-needs-rent-to-keep-his-house-but-his-tenants-are-broke.html	This First-Time Homebuyer Needs Rent To Keep His House. But His Tenants Are Broke.	Chris Herring	May 18, 2020
-you-buy-that-covid-19-deaths-are-overestimated.html	Do You Buy That … COVID-19 Deaths Are Overestimated?	Nate Silver	May 18, 2020
are-older-voters-turning-away-from-trump.html	Are Older Voters Turning Away From Trump?	Geoffrey Skelley	May 18, 2020
the-industries-hit-hardest-by-the-unemployment-crisis.html	The Industries Hit Hardest By The Unemployment Crisis	Neil Paine	May 15, 2020
vethirtyeight-debate-club-whats-the-best-state-in-the-u-s.html	FiveThirtyEight Debate Club: What’s The Best State In The U.S.?		May 15, 2020
how-close-are-we-to-herd-immunity.html	How Close Are We To Herd Immunity?	Anna Rothschild	May 15, 2020
e-politics-of-covid-19-conspiracy-theories.html	The Politics Of COVID-19 Conspiracy Theories	Galen Druke	May 15, 2020
can-you-find-the-best-dungeons-dragons-strategy.html	Can You Find The Best Dungeons & Dragons Strategy?	Zach Wissner-Gross	May 15, 2020
how-much-money-could-student-athletes-make-as-social-media-influencers.html	How Much Money Could Student-Athletes Make As Social Media Influencers?	Josh Planos	May 15, 2020
many-americans-are-getting-more-money-from-unemployment-than-they-were-from-their-jobs.html	Many Americans Are Getting More Money From Unemployment Than They Were From Their Jobs	Amelia Thomson-DeVeaux	May 15, 2020
democrats-say-the-worst-of-the-coronavirus-is-yet-to-come-republicans-say-the-worst-is-over.html	Democrats Say The Worst Of The Coronavirus Is Yet To Come. Republicans Say The Worst Is Over.	Dhrumil Mehta	May 15, 2020
whos-asking-for-sports-to-come-back-right-away-republicans-mostly.html	Who’s Asking For Sports To Come Back Right Away? Republicans, Mostly.	Neil Paine	May 14, 2020
michael-jordan-faced-better-competition-than-lebron-james.html	Michael Jordan Faced Better Competition Than LeBron James	Mike Prada	May 14, 2020
infectious-disease-experts-think-washington-states-slow-reopening-will-mean-fewer-cases.html	Infectious-Disease Experts Think Washington State’s Slow Reopening Will Mean Fewer Cases	Josh Hermsmeyer	May 14, 2020
why-a-voting-app-wont-solve-our-problems-this-november.html	Why A Voting App Won’t Solve Our Problems This November	Kaleigh Rogers	May 13, 2020
why-some-democrats-may-be-willing-to-look-past-the-allegation-against-biden.html	Why Some Democrats May Be Willing To Look Past The Allegation Against Biden	Amelia Thomson-DeVeaux	May 13, 2020
how-the-elections-in-nebraska-and-wisconsin-managed-amid-the-pandemic.html	How The Elections In Nebraska And Wisconsin Managed Amid The Pandemic	Nathaniel Rakich	May 13, 2020
if-trump-is-down-in-the-polls-why-do-so-many-americans-think-hell-win.html	If Trump Is Down In The Polls, Why Do So Many Americans Think He’ll Win?		May 13, 2020
without-a-vaccine-herd-immunity-wont-save-us.html	Without A Vaccine, Herd Immunity Won’t Save Us	Kaleigh Rogers	May 13, 2020
can-mlb-players-and-owners-reach-a-deal-to-start-the-baseball-season.html	Can MLB Players And Owners Reach A Deal To Start The Baseball Season?	Travis Sawchik	May 12, 2020
what-to-make-of-those-new-senate-polls-that-have-democrats-way-ahead.html	What To Make Of Those New Senate Polls That Have Democrats Way Ahead	Nathaniel Rakich	May 12, 2020
es-the-u-s-have-a-coronavirus-recovery-plan.html	Does The U.S. Have A Coronavirus Recovery Plan?	Galen Druke	May 12, 2020
what-would-it-take-for-sports-fans-to-feel-safe.html	What Would It Take For Sports Fans To Feel Safe?	Neil Paine	May 12, 2020
there-is-no-evidence-that-voting-by-mail-gives-one-party-an-advantage.html	There Is No Evidence That Voting By Mail Gives One Party An Advantage	Lee Drutman	May 12, 2020
re-men-than-women-are-dying-from-covid-19-is-it-biology-or-behavior.html	More Men Than Women Are Dying From COVID-19. Is It Biology Or Behavior?	Maggie Koerth	May 11, 2020
two-special-elections-on-tuesday-could-hint-at-another-blue-wave-in-2020.html	Two Special Elections On Tuesday Could Hint At Another Blue Wave In 2020	Geoffrey Skelley	May 11, 2020
-you-buy-that-voters-will-blame-trump-for-the-bad-economy.html	Do You Buy That … Voters Will Blame Trump For The Bad Economy?	Nate Silver	May 11, 2020
this-part-time-consultant-and-uber-driver-navigated-through-filing-for-unemployment.html	This Part-Time Consultant And Uber Driver Navigated Through Filing For Unemployment	Chris Herring	May 11, 2020
will-the-supreme-court-finally-force-trumps-tax-returns-to-be-released.html	Will The Supreme Court Finally Force Trump’s Tax Returns To Be Released?	Amelia Thomson-DeVeaux	May 11, 2020
democrats-lead-the-race-for-congress-but-the-national-environment-will-probably-change.html	Democrats Lead The Race For Congress — But The National Environment Will Probably Change	Geoffrey Skelley	May 11, 2020
americans-didnt-wait-for-their-governors-to-tell-them-to-stay-home-because-of-covid-19.html	Americans Didn’t Wait For Their Governors To Tell Them To Stay Home Because Of COVID-19	Clare Malone	May 8, 2020
when-mlbs-season-finally-starts-these-are-the-guys-we-cant-wait-to-watch.html	When MLB’s Season Finally Starts, These Are The Guys We Can’t Wait To Watch	Neil Paine	May 8, 2020
why-its-not-too-late-for-contact-tracing.html	Why It’s Not Too Late For Contact Tracing	Anna Rothschild	May 8, 2020
the-terrible-jobs-report-gets-worse-the-more-you-read-it.html	The Terrible Jobs Report Gets Worse The More You Read It	Amelia Thomson-DeVeaux	May 8, 2020
can-you-eat-an-apple-like-a-toddler.html	Can You Eat An Apple Like A Toddler?	Zach Wissner-Gross	May 8, 2020
most-americans-think-its-too-soon-to-return-to-what-life-was-like-pre-pandemic.html	Most Americans Think It’s Too Soon To Return To What Life Was Like Pre-Pandemic	Nathaniel Rakich	May 8, 2020
ll-justin-amashs-presidential-run-help-or-hurt-trump.html	Will Justin Amash’s Presidential Run Help Or Hurt Trump?	Geoffrey Skelley	
infectious-disease-experts-think-texas-will-see-an-increase-in-cases.html	Infectious-Disease Experts Think Texas Will See An Increase In Cases	Josh Hermsmeyer	May 7, 2020
will-nfl-rookies-suffer-without-minicamps-probably-not.html	Will NFL Rookies Suffer Without Minicamps? Probably Not.	Michael Salfino	May 7, 2020
many-states-are-reporting-race-data-for-only-some-covid-19-cases-and-deaths.html	Many States Are Reporting Race Data For Only Some COVID-19 Cases And Deaths	Soo Rin Kim	May 7, 2020
what-went-down-in-ohios-primary.html	What Went Down In Ohio’s Primary	Nathaniel Rakich	May 7, 2020
baseball-is-back-in-south-korea-what-can-mlb-learn-from-the-kbo.html	Baseball Is Back In South Korea. What Can MLB Learn From The KBO?	Travis Sawchik	May 6, 2020
scottie-pippen-was-the-goat-of-nba-sidekicks.html	Scottie Pippen Was The GOAT Of NBA Sidekicks	Neil Paine	May 6, 2020
the-2020-house-map-looks-good-for-democrats-but-republicans-still-have-a-shot.html	The 2020 House Map Looks Good For Democrats, But Republicans Still Have A Shot	Geoffrey Skelley	May 6, 2020
what-to-expect-from-the-top-quarterbacks-taken-in-this-years-draft.html	What To Expect From The Top Quarterbacks Taken In This Year’s Draft	Josh Hermsmeyer	May 6, 2020
how-political-is-the-coronavirus-pandemic-already.html	How Political Is The Coronavirus Pandemic Already?		May 6, 2020
how-never-trumpers-crashed-the-democratic-party.html	How ‘Never Trumpers’ Crashed The Democratic Party	Perry Bacon Jr.	May 5, 2020
todd-heltons-mile-high-stats-were-too-damn-good-to-believe.html	Todd Helton’s Mile-High Stats Were Too Damn Good To Believe	Neil Paine	May 5, 2020
all-don-shula-did-was-win.html	All Don Shula Did Was Win	Josh Hermsmeyer	May 5, 2020
how-the-media-has-and-hasnt-covered-tara-reades-allegation-against-joe-biden.html	How The Media Has — And Hasn’t — Covered Tara Reade’s Allegation	Nathaniel Rakich	May 5, 2020
w-democrats-are-responding-to-the-sexual-assault-allegation-against-biden.html	How Democrats Are Responding To The Sexual Assault Allegation Against Biden	Galen Druke	May 4, 2020
why-scientists-think-the-novel-coronavirus-developed-naturally-not-in-a-chinese-lab.html	Why Scientists Think The Novel Coronavirus Developed Naturally — Not In A Chinese Lab	Philip Kiefer	May 4, 2020
-you-buy-that-democrats-could-win-the-senate-in-2020.html	Do You Buy That … Democrats Could Win The Senate In 2020?	Nate Silver	May 4, 2020
this-essential-worker-is-busier-than-ever-without-leaving-her-house.html	This Essential Worker Is Busier Than Ever Without Leaving Her House	Chris Herring	May 4, 2020
the-u-s-may-have-trouble-restarting-canadas-sport.html	The U.S. May Have Trouble Restarting Canada’s Sport	Terrence Doyle	May 4, 2020
justin-amash-could-cause-some-trouble-in-november.html	Justin Amash Could Cause Some Trouble In November	Geoffrey Skelley	May 4, 2020
